species	p	r
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Serratia|s_Serratia liquefaciens	0.0143539243058016	0.538260448832108
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Serratia|s_Serratia quinivorans	0.0030623685562806	0.627436701977411
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Serratia|s_Serratia sp. KUDC3025	0.0123569416206025	0.548060709104962
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Serratia|s_Serratia sp. LS-1	0.0448454424757779	-0.453064111679415
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Serratia|s_Serratia sp. MYb239	0.0094238427370606	0.565090905158132
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Serratia|s_Serratia surfactantfaciens	0.0233920477430475	-0.504215313836031
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Yersinia|s_Yersinia aleksiciae	0.000659557208987425	0.695663360659422
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Yersinia|s_Yersinia intermedia	0.0166384660627649	0.528313671077714
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Yersinia|s_Yersinia mollaretii	0.0115138618070869	0.552586541150595
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Yersinia|s_Yersinia similis	0.0344871691820114	0.474586522911406
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Yersiniaceae|g_Yersinia|s_Yersinia sp. KBS0713	0.0425542244966974	-0.45746436936594
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Coxiellaceae|g_Rickettsiella|s_Candidatus Rickettsiella viridis	0.0220475958924916	0.508523572703242
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae|g_Legionella|s_Legionella anisa	4.64260819488312e-05	0.781978929320288
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae|g_Legionella|s_Legionella endosymbiont of Polyplax serrata	0.00820033459370532	0.573501305943951
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae|g_Legionella|s_Legionella fallonii	0.0116748554084782	0.551702041324353
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae|g_Legionella|s_Legionella geestiana	0.00972818221910309	0.563138032601659
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae|g_Legionella|s_Legionella hackeliae	0.0400502440670574	0.462487652608323
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae|g_Legionella|s_Legionella sainthelensi	0.021272471490075	0.511103073249755
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Legionellales|f_Legionellaceae|g_Legionella|s_Legionella waltersii	0.000128665392538289	0.752642941811884
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Methylococcales|f_Methylococcaceae|g_Methylomonas|s_Methylomonas sp. LW13	9.72888018941041e-06	0.819722012914556
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Alcanivoracaceae|g_Alcanivorax|s_Alcanivorax sp. N3-2A	0.0298499869183205	0.485896988103938
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Alcanivoracaceae|g_Alcanivorax|s_Alcanivorax xenomutans	0.0149015955476601	0.535765906955201
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Halomonadaceae|g_Candidatus Carsonella|s_Candidatus Carsonella ruddii	0.0084838322103869	0.571465764896414
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Halomonadaceae|g_Candidatus Evansia|s_Candidatus Evansia muelleri	0.00190180923762697	0.650436190161394
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Halomonadaceae|g_Halomonas|s_Halomonas elongata	0.0105850284475469	0.557894736842105
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Halomonadaceae|g_Halomonas|s_Halomonas sp. N3-2A	0.000292685154794928	0.725698915543609
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Halomonadaceae|g_Halomonas|s_Halomonas venusta	0.000180274665686281	0.741971199667503
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Halomonadaceae|g_Salinicola|s_Salinicola tamaricis	0.0477628014620478	0.447705168124064
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Litoricolaceae|g_Litoricola|s_Litoricola lipolytica	0.0124901903696035	0.547368421052632
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Oceanospirillaceae|g_Marinomonas|s_Marinomonas sp. FW-1	0.00878195839271671	0.569384189446866
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Oceanospirillaceae|g_Neptunomonas|s_Neptunomonas concharum	0.0421350334110886	0.458289101698655
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Oceanospirillaceae|g_Nitrincola|s_Nitrincola sp. KXZD1103	0.0427836437845388	0.457015654046094
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Saccharospirillaceae|g_Reinekea|s_Reinekea forsetii	0.000268236744065033	0.728713241257186
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Orbales|f_Orbaceae|g_Frischella|s_Frischella perrara	0.00729876500011454	0.580381490804962
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Orbales|f_Orbaceae|g_Orbus|s_Orbus sp. IPMB12	6.35571506796572e-05	0.773379600152847
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pasteurellales|f_Pasteurellaceae|g_Actinobacillus|s_Actinobacillus succinogenes	0.00193826925279445	0.649553497608059
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pasteurellales|f_Pasteurellaceae|g_Aggregatibacter|s_Aggregatibacter actinomycetemcomitans	0.0220037753241664	0.508667464166081
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pasteurellales|f_Pasteurellaceae|g_Avibacterium|s_Avibacterium volantium	0.00486472386947753	0.603251709176599
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pasteurellales|f_Pasteurellaceae|g_Basfia|s_Basfia succiniciproducens	0.0393606768285414	0.46391358820483
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pasteurellales|f_Pasteurellaceae|g_Bisgaardia|s_Bisgaardia hudsonensis	0.0367559282036628	0.469481229889583
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pasteurellales|f_Pasteurellaceae|g_Otariodibacter|s_Otariodibacter oris	0.0242022453564647	0.501712989140252
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pasteurellales|f_Pasteurellaceae|g_Pasteurella|s_Pasteurella multocida	0.00500245221562053	0.601730016227788
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pasteurellales|f_Pasteurellaceae|g_Pasteurella|s_Pasteurella skyensis	0.000881910039255366	0.683993679966886
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pasteurellales|f_Pasteurellaceae|g_Rodentibacter|s_Rodentibacter heylii	0.0050762096619835	0.600929262828569
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pasteurellales|f_Pasteurellaceae|g_Vespertiliibacter|s_Vespertiliibacter pulmonis	0.000804603527016766	0.68773533389142
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_Acinetobacter baumannii	0.00546733820153413	0.596836491288202
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_Acinetobacter calcoaceticus	0.0123823130526522	0.547928429550589
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_Acinetobacter cumulans	0.00429586889145503	0.609940450742121
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_Acinetobacter defluvii	0.0349137744440006	0.473606981420705
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_Acinetobacter equi	0.00892393114508688	0.56841309617696
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_Acinetobacter gyllenbergii	0.00914866256062511	0.566901359219042
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_Acinetobacter nosocomialis	0.0461645215116304	0.450608866005526
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_Acinetobacter pittii	0.00305872974119987	0.627496404639225
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_Acinetobacter sp. C16S1	0.0286030481996715	0.489172134313523
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_Acinetobacter sp. NCu2D-2	0.0087479349657811	0.56961880854176
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Acinetobacter|s_Acinetobacter sp. WCHA45	0.00248833289520244	0.637681872699381
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Psychrobacter|s_Psychrobacter arcticus	0.00035204652186048	0.71918833079248
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Psychrobacter|s_Psychrobacter cryohalolentis	0.000848553532550246	0.685572710415562
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Psychrobacter|s_Psychrobacter sp. G	0.00532021357118164	0.598346810563713
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Psychrobacter|s_Psychrobacter sp. P11G3	0.0236402993097855	0.50344138350442
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Psychrobacter|s_Psychrobacter sp. PRwf-1	0.049448442678668	0.444722447259239
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Moraxellaceae|g_Psychrobacter|s_Psychrobacter urativorans	0.000417704623035956	0.712998257839544
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Azotobacter|s_Azotobacter chroococcum	0.0257277134509829	0.497176022883419
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Oblitimonas|s_Oblitimonas alkaliphila	0.0232318768622315	0.504718110422075
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas luteola	0.0455006473593823	0.451837712153897
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas mandelii	0.0239519174718162	0.502478963615479
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas mucidolens	0.0140910353959735	0.539485161334252
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas orientalis	0.000649363487607506	0.696274437048636
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas palleroniana	0.0127792166143436	0.545887065373759
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas protegens	0.023056545293631	0.505271657343165
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas rhodesiae	0.0263817302306613	0.495295761705949
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas sp. 11K1	0.000975833752707314	0.679803816858218
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas sp. ACM7	0.0233559115250478	0.504328511159552
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas sp. ATCC 43928	0.000795565347105497	0.688192409338874
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas sp. DG56-2	0.0438304991319301	0.454991390638766
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas sp. DTU12.3	0.0379013859384309	0.466996278551965
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas sp. FDAARGOS_380	0.0013366739385535	0.6663441225564
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas sp. GR 6-02	0.0260582006324797	0.496221236898505
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas sp. HLS-6	0.0397515619665571	0.463102934822722
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas sp. IB20	0.00144510888594446	0.662902455202652
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas sp. LH1G9	0.0071140302010009	0.581876397386753
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas sp. NIBRBAC000502773	0.00591300335728562	0.592457048481009
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas sp. R11-23-07	0.0453433748108046	0.452130845924158
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas sp. R2-60-08W	0.00824201702522636	0.57319845577976
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas sp. R4-35-07	0.0425237563402459	0.457524101634888
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas sp. XWY-1	0.0477884293516537	0.447659220073847
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Pseudomonadales|f_Pseudomonadaceae|g_Pseudomonas|s_Pseudomonas syringae group genomosp. 3	0.00415272722532885	0.611738322159436
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Thiotrichales|f_Francisellaceae|g_Allofrancisella|s_Allofrancisella frigidaquae	0.0043330975082578	0.609480985177298
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Thiotrichales|f_Francisellaceae|g_Francisella|s_Francisella hispaniensis	0.000404845321141488	0.714141919307926
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Thiotrichales|f_Piscirickettsiaceae|g_Cycloclasticus|s_Cycloclasticus zancles	0.00181793069896693	0.652521965215693
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Thiotrichales|f_Piscirickettsiaceae|g_Methylophaga|s_Methylophaga nitratireducenticrescens	0.0139011633379118	0.54038120600306
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Thiotrichales|f_Thiotrichaceae|g_Beggiatoa|s_Beggiatoa leptomitoformis	0.0011682491777099	0.672187105172359
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Aliivibrio|s_Aliivibrio wodanis	0.00916519858833398	0.566791322796184
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Photobacterium|s_Photobacterium gaetbulicola	0.0253410266928243	0.498305541565859
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Salinivibrio|s_Salinivibrio kushneri	0.0218819571648775	0.5090686713812
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio alginolyticus	0.021272471490075	0.511103073249755
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio anguillarum	0.000882351870027271	0.683973105587857
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio aphrogenes	0.00860697806657612	0.570598817598139
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio astriarenae	0.0359946006910203	-0.471166359271803
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio cincinnatiensis	0.000994547293427422	0.67900999342982
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio coralliilyticus	0.0102681868728934	0.559791984952436
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio furnissii	0.000449322232291782	0.710308703712801
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio gazogenes	0.00168045852953189	0.65612169080524
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio metschnikovii	0.0036157268487352	0.61897660556793
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio navarrensis	0.0108993906977631	0.556057343266695
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio nigripulchritudo	0.0220622580610216	0.508475477948952
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio qinghaiensis	0.0487410352200208	-0.445964555046215
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio splendidus	0.0060929639198103	0.590765303720119
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio sp. THAF100	0.0454631420854131	0.451907545803921
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio sp. ZWAL4003	0.0180186539112787	0.522824589719728
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Vibrionales|f_Vibrionaceae|g_Vibrio|s_Vibrio tritonius	0.020077177656111	0.515231326395043
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Lysobacter|s_Lysobacter capsici	0.0032168391888543	0.62495505893812
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Stenotrophomonas|s_Stenotrophomonas acidaminiphila	0.00229424901670562	0.641594629802879
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Stenotrophomonas|s_Stenotrophomonas sp. 364	0.0204072734866769	0.514072121617635
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Stenotrophomonas|s_Stenotrophomonas sp. pho	0.00242986009194168	0.638833062538166
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Xanthomonadales|f_Xanthomonadaceae|g_Xanthomonas|s_Xanthomonas phaseoli	0.0157885985117652	0.531877829368555
d_Bacteria|p_Proteobacteria|c_Oligoflexia|o_Bacteriovoracales|f_Halobacteriovoraceae|g_Halobacteriovorax|s_Halobacteriovorax sp. BALOs_7	0.000537471035025061	0.703579402080475
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Brachyspirales|f_Brachyspiraceae|g_Brachyspira|s_Brachyspira hampsonii	0.0335080217179872	0.476871037860522
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Brachyspirales|f_Brachyspiraceae|g_Brachyspira|s_Brachyspira pilosicoli	0.000898209322776813	0.683240382962517
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Leptospirales|f_Leptospiraceae|g_Leptospira|s_Leptospira biflexa	0.00479755841995953	0.604006717573566
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Leptospirales|f_Leptospiraceae|g_Leptospira|s_Leptospira kmetyi	0.000726608994385918	0.691832112314104
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Leptospirales|f_Leptospiraceae|g_Leptospira|s_Leptospira weilii	0.00096557580022333	0.680244422359037
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Leptospirales|f_Leptospiraceae|g_Turneriella|s_Turneriella parva	0.0222929199831381	0.507722180944583
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Spirochaetales|f_Borreliaceae|g_Borrelia|s_Borrelia crocidurae	0.00964873887588611	0.563642954427251
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Spirochaetales|f_Borreliaceae|g_Borrelia|s_Borrelia hermsii	0.00889217903189767	0.568629181756397
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Spirochaetales|f_Borreliaceae|g_Borreliella|s_Borrelia mayonii	0.0300771604234925	0.485311919798215
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Spirochaetales|f_Borreliaceae|g_Borreliella|s_Borrelia sp. CA690	0.000361264635916663	0.718262795516636
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Spirochaetales|f_Borreliaceae|g_Borreliella|s_Borreliella burgdorferi	0.00021518081413201	0.736160388339148
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Spirochaetales|f_Borreliaceae|g_Borreliella|s_Borreliella garinii	0.0034226252942695	0.621798457749353
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Spirochaetales|f_Spirochaetaceae|g_Oceanispirochaeta|s_Oceanispirochaeta sp. K2	0.0148621396579715	0.535943134247166
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Spirochaetales|f_Spirochaetaceae|g_Salinispira|s_Salinispira pacifica	0.00445690522711845	0.607976093855872
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Spirochaetales|f_Spirochaetaceae|g_Sphaerochaeta|s_Sphaerochaeta globosa	0.00937431775063154	0.565413533834586
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Spirochaetales|f_Spirochaetaceae|g_Sphaerochaeta|s_Sphaerochaeta pleomorpha	0.0475317357506642	0.44812030075188
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Spirochaetales|f_Spirochaetaceae|g_Spirochaeta|s_Spirochaeta perfilievii	0.00023731061938129	0.732882073534183
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Spirochaetales|f_Spirochaetaceae|g_Treponema|s_Treponema primitia	0.0368160059862898	0.469349412657674
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Spirochaetales|f_Spirochaetaceae|g_Treponema|s_Treponema succinifaciens	0.00726287619188824	0.580669465659815
d_Bacteria|p_Synergistetes|c_Synergistia|o_Synergistales|f_Synergistaceae|g_Aminobacterium|s_Aminobacterium colombiense	0.00813039238023516	0.574012317329039
d_Bacteria|p_Synergistetes|c_Synergistia|o_Synergistales|f_Synergistaceae|g_Thermovirga|s_Thermovirga lienii	0.0359946006910203	0.471166359271803
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Acholeplasmatales|f_Acholeplasmataceae|g_Acholeplasma|s_Acholeplasma axanthum	0.00560144103007422	0.595488721804511
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Acholeplasmatales|f_Acholeplasmataceae|g_Acholeplasma|s_Acholeplasma brassicae	0.0340734010461222	0.475545657570435
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Acholeplasmatales|f_Acholeplasmataceae|g_Acholeplasma|s_Acholeplasma hippikon	0.0213816208443927	0.510735368962058
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Acholeplasmatales|f_Acholeplasmataceae|g_Acholeplasma|s_Acholeplasma laidlawii	0.0049134832211428	0.602708974230883
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Acholeplasmatales|f_Acholeplasmataceae|g_Acholeplasma|s_Acholeplasma palmae	0.0249586580375474	0.499435913469064
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Acholeplasmatales|f_Acholeplasmataceae|g_Candidatus Phytoplasma|s_Maize bushy stunt phytoplasma	0.0175813591931993	0.524526191587902
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Entomoplasmataceae|g_Entomoplasma|s_Entomoplasma freundtii	0.00547493877124351	0.596759380185144
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Entomoplasmataceae|g_Entomoplasma|s_Entomoplasma luminosum	0.0338429900041483	0.476083706761093
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Entomoplasmataceae|g_Mesoplasma|s_Mesoplasma chauliocola	0.0185702243308028	0.520724767020389
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Entomoplasmataceae|g_Mesoplasma|s_Mesoplasma coleopterae	0.0169012639295197	0.527241121318468
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Entomoplasmataceae|g_Mesoplasma|s_Mesoplasma lactucae	0.00387014317167821	0.615443652569324
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Entomoplasmataceae|g_Mesoplasma|s_Mesoplasma syrphidae	0.015103730210441	0.534863833548784
